state,county,status,url,final_url,http_status,platform,bytes,attempts
TX,Travis County,resolved,https://traviscountytx.gov,https://www.traviscountytx.gov/,200,Joomla,51278,co.travis.tx.us:ConnectError;traviscounty.texas.gov:ConnectError
TX,Trinity County,not_found,,,,not_found,,co.trinity.tx.us:404;trinitycounty.texas.gov:ConnectError;trinitycountytx.gov:ConnectError;trinitycounty.gov:ConnectError
TX,Tyler County,not_found,,,,not_found,,co.tyler.tx.us:404;tylercounty.texas.gov:ConnectError;tylercountytx.gov:ConnectError;tylercounty.gov:ConnectError
TX,Upshur County,not_found,,,,not_found,,co.upshur.tx.us:ConnectError;upshurcounty.texas.gov:ConnectError;upshurcountytx.gov:ConnectError;upshurcounty.gov:ConnectError
TX,Upton County,not_found,,,,not_found,,co.upton.tx.us:404;uptoncounty.texas.gov:ConnectError;uptoncountytx.gov:ConnectError;uptoncounty.gov:ConnectError
TX,Uvalde County,resolved,https://uvaldecounty.gov,https://www.uvaldecounty.gov/,200,Wix,694261,co.uvalde.tx.us:ConnectError;uvaldecounty.texas.gov:ConnectError;uvaldecountytx.gov:ConnectError
TX,Val Verde County,resolved,https://valverdecounty.texas.gov,https://valverdecounty.texas.gov,200,CivicPlus,148530,co.valverde.tx.us:ConnectError
TX,Van Zandt County,not_found,,,,not_found,,co.vanzandt.tx.us:ConnectError;vanzandtcounty.texas.gov:ConnectError;vanzandtcountytx.gov:ConnectError;vanzandtcounty.gov:ConnectError
TX,Victoria County,resolved,https://victoriacountytx.gov,https://www.vctx.org,200,ezTask Titanium,117295,co.victoria.tx.us:ConnectError;victoriacounty.texas.gov:ConnectError
TX,Walker County,resolved,https://walkercountytx.gov,https://www.co.walker.tx.us/,200,other/unknown,24348,co.walker.tx.us:ConnectError;walkercounty.texas.gov:ConnectError
TX,Waller County,not_found,,,,not_found,,co.waller.tx.us:ConnectError;wallercounty.texas.gov:ConnectError;wallercountytx.gov:ConnectError;wallercounty.gov:ConnectError
TX,Ward County,not_found,,,,not_found,,co.ward.tx.us:404;wardcounty.texas.gov:ConnectError;wardcountytx.gov:ConnectError;wardcounty.gov:ConnectError
TX,Washington County,resolved,https://washingtoncountytx.gov,https://www.co.washington.tx.us/,200,ezTask Titanium,43826,co.washington.tx.us:404;washingtoncounty.texas.gov:ConnectError
TX,Webb County,not_found,,,,not_found,,co.webb.tx.us:ConnectError;webbcounty.texas.gov:ConnectError;webbcountytx.gov:ConnectError;webbcounty.gov:ConnectError
TX,Wharton County,not_found,,,,not_found,,co.wharton.tx.us:404;whartoncounty.texas.gov:ConnectError;whartoncountytx.gov:ConnectError;whartoncounty.gov:ConnectError
TX,Wheeler County,resolved,https://co.wheeler.tx.us,https://www.wheelercounty.texas.gov/,200,ezTask Titanium,78898,first_try
TX,Wichita County,not_found,,,,not_found,,co.wichita.tx.us:ConnectError;wichitacounty.texas.gov:ConnectError;wichitacountytx.gov:ConnectError;wichitacounty.gov:ConnectError
TX,Wilbarger County,resolved,https://co.wilbarger.tx.us,https://www.co.wilbarger.tx.us,200,ezTask Titanium,71776,first_try
TX,Willacy County,resolved,https://co.willacy.tx.us,https://www.willacy.gov/,200,ezTask Titanium,44136,first_try
TX,Williamson County,not_found,,,,not_found,,co.williamson.tx.us:ConnectError;williamsoncounty.texas.gov:ConnectError;williamsoncountytx.gov:ConnectError;williamsoncounty.gov:ConnectError
TX,Wilson County,resolved,https://co.wilson.tx.us,https://www.wilsoncountytx.gov/,200,ezTask Titanium,56685,first_try
TX,Winkler County,not_found,,,,not_found,,co.winkler.tx.us:RemoteProtocolError;winklercounty.texas.gov:ConnectError;winklercountytx.gov:ConnectError;winklercounty.gov:ConnectError
TX,Wise County,resolved,https://co.wise.tx.us,https://co.wise.tx.us,200,CivicPlus,96982,first_try
TX,Wood County,resolved,https://co.wood.tx.us,https://www.mywoodcounty.com/,200,ezTask Titanium,54140,first_try
TX,Yoakum County,resolved,https://co.yoakum.tx.us,https://www.yoakumcounty.gov/,200,ezTask Titanium,61599,first_try
TX,Young County,not_found,,,,not_found,,co.young.tx.us:404;youngcounty.texas.gov:ConnectError;youngcountytx.gov:ConnectError;youngcounty.gov:ConnectError
TX,Zapata County,not_found,,,,not_found,,co.zapata.tx.us:404;zapatacounty.texas.gov:ConnectError;zapatacountytx.gov:ConnectError;zapatacounty.gov:ConnectError
TX,Zavala County,not_found,,,,not_found,,co.zavala.tx.us:ConnectError;zavalacounty.texas.gov:ConnectError;zavalacountytx.gov:ConnectError;zavalacounty.gov:ConnectError
