county,batch,page_type,url,external,notes
Orange,1,polling,https://voteorangefl.gov/find-your-polling-place/,false,"found via ""PRECINCT FINDER"" score=29"
Orange,1,early_voting,https://voteorangefl.gov/vote-early/,false,"found via ""Early Voting sites"" score=32"
Orange,1,results,https://voteorangefl.gov/election-results/,false,"found via ""Election Results"" score=22"
Osceola,1,elections,https://www.voteosceola.gov/en-us/elections/,false,"found via link ""Elections"" score=19"
Osceola,1,polling,https://www.voteosceola.gov/en-us/polling-locations/,false,"found via ""Polling Locations"" score=22"
Osceola,1,early_voting,https://www.voteosceola.gov/en-us/how-to-vote/vote-early/,false,"found via ""Vote Early"" score=11 (weak match — review)"
Osceola,1,results,https://www.voteosceola.gov/en-us/election-results/2024-election-results/,false,"found via ""2024 Election Results"" score=22"
Palm Beach,1,elections,https://www.votepalmbeach.gov/191/Election-Dates-Deadlines,false,"found via link ""Upcoming Elections"" score=45"
Palm Beach,1,polling,https://www.votepalmbeach.gov/m/newsflash/home/detail/95,false,"found via ""2026 Primary Election - Polling Place Ch"" score=10 (weak match — review)"
Palm Beach,1,early_voting,https://www.votepalmbeach.gov/167/Early-Voting,false,"found via ""Early Voting location"" score=27"
Palm Beach,1,results,https://www.votepalmbeach.gov/224/Election-Results,false,"found via ""Election Results"" score=22"
Pasco,1,elections,https://www.pascovotes.gov/elections/election_dates.php,false,"found via link ""Election Dates"" score=27"
Pasco,1,polling,https://www.pascovotes.gov/news_detail_T21_R84.php,false,"found via ""Notice of Polling Place Change 2026 Prim"" score=22"
Pasco,1,early_voting,https://www.pascovotes.gov/elections/early_voting/early_voting_locations_and_wait_times.php,false,"found via ""Early Voting Locations and Wait Times"" score=27"
Pasco,1,results,https://www.pascovotes.gov/elections/election_results.php,false,"found via ""Election Results"" score=22"
Pinellas,1,elections,https://www.votepinellas.gov/204/Current-Upcoming-Elections,false,"found via link ""Upcoming Elections"" score=45"
Pinellas,1,polling,https://www.votepinellas.gov/198/Find-Precinct-Polling-Place,false,"found via ""Find Precinct & Polling Place"" score=27"
Pinellas,1,early_voting,https://www.votepinellas.gov/200/Early-Voting,false,"found via ""Early Voting"" score=12"
Pinellas,1,results,https://www.votepinellas.gov/161/Election-Results,false,"found via ""Election Results"" score=22"
Polk,1,elections,https://www.polkelections.gov/27/Voter-Services,false,"found via link ""Voter Services"" score=8 (weak match — review)"
Polk,1,polling,https://www.polkelections.gov/163/Where-Do-I-Vote,false,"found via ""Where Do I Vote"" score=12"
Polk,1,early_voting,,false,GAP: no distinct page found (likely folded into elections page)
Polk,1,results,,false,GAP: no distinct page found (likely folded into elections page)
Putnam,1,elections,https://www.voteputnamflorida.gov/election_information/upcoming_elections.php,false,"found via link ""Upcoming Elections"" score=46"
Putnam,1,polling,https://www.voteputnamflorida.gov/election_information/precincts_and_polling_locations.php,false,"found via ""Precincts And Polling Locations"" score=27"
Putnam,1,early_voting,https://www.voteputnamflorida.gov/election_information/early_voting.php,false,"found via ""Early Voting Locations"" score=27"
Putnam,1,results,https://www.voteputnamflorida.gov/election_information/election_results.php,false,"found via ""Election Results"" score=22"
Santa Rosa,1,elections,https://votesantarosa.gov/election-information/,false,"found via link ""Election Information"" score=21"
Santa Rosa,1,polling,https://votesantarosa.gov/election-information/list-of-precincts/,false,"found via ""Precinct Finder"" score=18"
Santa Rosa,1,early_voting,https://votesantarosa.gov/voter-information/how-to-vote/early-voting/,false,"found via ""Early Voting"" score=12"
Santa Rosa,1,results,https://votesantarosa.gov/historical-information/historical-results/,false,"found via ""Historical Results"" score=8 (weak match — review)"
Sarasota,1,elections,https://www.sarasotavotes.gov/31/Elections,false,"found via link ""Elections"" score=19"
Sarasota,1,polling,https://www.sarasotavotes.gov/169/Find-My-Precinct-and-Polling-Place,false,"found via ""Find my Precinct"" score=43"
Sarasota,1,early_voting,https://www.sarasotavotes.gov/171/Early-Voting,false,"found via ""Early voting"" score=12"
Sarasota,1,results,https://www.sarasotavotes.gov/183/Election-Results,false,"found via ""Election Results"" score=22"
Seminole,1,elections,https://voteseminole.gov/elections/upcoming-elections/,false,"found via link ""Upcoming Elections View the latest elect"" score=46"
Seminole,1,polling,https://voteseminole.gov/news/seminole-county-supervisor-of-elections-announces-polling-location-changes-new-voter-information-cards-mailed-to-45000-voters/,false,"found via ""Seminole County Supervisor of Elections "" score=36"
Seminole,1,early_voting,https://voteseminole.gov/how-to-vote/early-voting/,false,"found via ""Early Voting Vote early at any Seminole "" score=38"
Seminole,1,results,https://voteseminole.gov/maps-data-and-records/election-results-archive-by-year/,false,"found via ""Election Results Archive by Year Reports"" score=22"
